azimuth, elevation, dBi
114.99999999999999, 55, -10.179195736495197
119.99999999999999, 55, -11.427397234865849
125.00000000000001, 55, -13.13467637159244
130, 55, -15.78875091121827
135, 55, -22.34494653543619
140, 55, -18.96942441693313
145.00000000000003, 55, -15.388952305774515
150.00000000000003, 55, -13.68909610254894
155, 55, -12.658392014443605
160, 55, -11.983019849954053
164.99999999999997, 55, -11.533853672846494
170, 55, -11.2462618148455
175.00000000000003, 55, -11.085409786674516
180, 55, -11.033611013962432
185, 55, -11.085409786674516
190, 55, -11.2462618148455
195.00000000000003, 55, -11.533853672846481
200, 55, -11.983019849954053
205, 55, -12.658392014443605
210, 55, -13.68909610254894
215, 55, -15.388952305774515
220, 55, -18.96942441693313
225, 55, -22.34494653543619
229.99999999999997, 55, -15.788750911218294
235, 55, -13.134676371592452
239.99999999999997, 55, -11.427397234865868
245.00000000000003, 55, -10.179195736495197
250.00000000000003, 55, -9.215967566857962
255, 55, -8.456215349277233
260, 55, -7.855941125775364
265, 55, -7.389407000657268
270, 55, -7.041012590548732
275, 55, -6.801442310430858
280, 55, -6.665726287662295
285, 55, -6.632285543558034
290.00000000000006, 55, -6.702573935884578
295, 55, -6.881178621154639
300.00000000000006, 55, -7.176399159125197
305, 55, -7.6014944417988195
310, 55, -8.177078709335262
315, 55, -8.93581449031565
320, 55, -9.932371459142193
325, 55, -11.267613173882305
329.99999999999994, 55, -13.161549753881891
335.00000000000006, 55, -16.281008741091664
340, 55, -28.06430449079089
345, 55, -17.78065381489005
350.00000000000006, 55, -15.182446817083283
355, 55, -14.114912515993385
360, 55, -13.805800788826794
0, 59.99999999999999, -13.477016917132627
5, 59.99999999999999, -13.290157487578702
10, 59.99999999999999, -12.781050598924715
14.999999999999998, 59.99999999999999, -12.06732710786397
20, 59.99999999999999, -11.267613173882317
25, 59.99999999999999, -10.466781524709457
29.999999999999996, 59.99999999999999, -9.714439223147302
35, 59.99999999999999, -9.035594558140179
40, 59.99999999999999, -8.440893070553452
45, 59.99999999999999, -7.93341565564432
50, 59.99999999999999, -7.512605842331745
55, 59.99999999999999, -7.176399159125197
59.99999999999999, 59.99999999999999, -6.922342887312853
65, 59.99999999999999, -6.7481784585050795
70, 59.99999999999999, -6.652149937891839
75.00000000000001, 59.99999999999999, -6.633183400238508
80, 59.99999999999999, -6.691019527618689
85, 59.99999999999999, -6.82635181275919
90, 59.99999999999999, -7.041012590548732
95, 59.99999999999999, -7.338253846919903
100, 59.99999999999999, -7.723191006876658
105, 59.99999999999999, -8.203525825496937
110, 59.99999999999999, -8.790766215223494
114.99999999999999, 59.99999999999999, -9.502386211403945
119.99999999999999, 59.99999999999999, -10.36591256641376
125.00000000000001, 59.99999999999999, -11.427397234865857
130, 59.99999999999999, -12.771425797840132
135, 59.99999999999999, -14.578725645194199
140, 59.99999999999999, -17.360819058036782
145.00000000000003, 59.99999999999999, -24.412971249391685
150.00000000000003, 59.99999999999999, -20.35121287941985
155, 59.99999999999999, -16.97265872616811
160, 59.99999999999999, -15.388952305774515
164.99999999999997, 59.99999999999999, -14.469056001258984
170, 59.99999999999999, -13.917871606799242
175.00000000000003, 59.99999999999999, -13.61964415320164
180, 59.99999999999999, -13.524934049040226
185, 59.99999999999999, -13.61964415320164
190, 59.99999999999999, -13.917871606799242
195.00000000000003, 59.99999999999999, -14.469056001258984
200, 59.99999999999999, -15.388952305774515
205, 59.99999999999999, -16.972658726168053
210, 59.99999999999999, -20.35121287941985
215, 59.99999999999999, -24.412971249391685
220, 59.99999999999999, -17.360819058036817
225, 59.99999999999999, -14.578725645194199
229.99999999999997, 59.99999999999999, -12.771425797840132
235, 59.99999999999999, -11.427397234865857
239.99999999999997, 59.99999999999999, -10.365912566413764
245.00000000000003, 59.99999999999999, -9.502386211403945
250.00000000000003, 59.99999999999999, -8.790766215223488
255, 59.99999999999999, -8.203525825496934
260, 59.99999999999999, -7.723191006876658
265, 59.99999999999999, -7.338253846919903
270, 59.99999999999999, -7.041012590548732
275, 59.99999999999999, -6.8263518127591905
280, 59.99999999999999, -6.69101952761869
285, 59.99999999999999, -6.63318340023851
290.00000000000006, 59.99999999999999, -6.652149937891839
295, 59.99999999999999, -6.7481784585050795
300.00000000000006, 59.99999999999999, -6.922342887312853
305, 59.99999999999999, -7.176399159125197
310, 59.99999999999999, -7.512605842331745
315, 59.99999999999999, -7.933415655644316
320, 59.99999999999999, -8.44089307055345
325, 59.99999999999999, -9.035594558140179
329.99999999999994, 59.99999999999999, -9.714439223147295
335.00000000000006, 59.99999999999999, -10.466781524709457
340, 59.99999999999999, -11.267613173882317
345, 59.99999999999999, -12.06732710786397
350.00000000000006, 59.99999999999999, -12.781050598924715
355, 59.99999999999999, -13.290157487578702
360, 59.99999999999999, -13.477016917132627
0, 65, -9.391788694130094
5, 65, -9.345132612607431
10, 65, -9.210274346930317
14.999999999999998, 65, -9.001226469689726
20, 65, -8.73761570179203
25, 65, -8.44089307055345
29.999999999999996, 65, -8.131317233930675
35, 65, -7.826228246415571
40, 65, -7.539475092670943
45, 65, -7.281587563484068
50, 65, -7.0603018319668145
55, 65, -6.881178621154639
59.99999999999999, 65, -6.7481784585050795
65, 65, -6.664142725813021
70, 65, -6.631174558387576
75.00000000000001, 65, -6.650933510627192
80, 65, -6.724864117735827
85, 65, -6.854378644701418
90, 65, -7.041012590548732
95, 65, -7.286570005645943
100, 65, -7.593275473715754
105, 65, -7.963951500854822
110, 65, -8.402245058780233
114.99999999999999, 65, -8.912936963532832
119.99999999999999, 65, -9.502386211403945
125.00000000000001, 65, -10.179195736495206
130, 65, -10.955252410816996
135, 65, -11.847430027380334
140, 65, -12.880544791683143
145.00000000000003, 65, -14.092887976059647
150.00000000000003, 65, -15.547706779297128
155, 65, -17.360819058036782
160, 65, -19.78424863705313
164.99999999999997, 65, -23.59539421672949
170, 65, -45.529891096846015
175.00000000000003, 65, -25.7345786020295
180, 65, -24.496048412655345
185, 65, -25.7345786020295
190, 65, -45.529891096846015
195.00000000000003, 65, -23.59539421672949
200, 65, -19.784248637053185
205, 65, -17.360819058036782
210, 65, -15.547706779297128
215, 65, -14.092887976059647
220, 65, -12.880544791683153
225, 65, -11.847430027380334
229.99999999999997, 65, -10.955252410816996
235, 65, -10.179195736495206
239.99999999999997, 65, -9.502386211403945
245.00000000000003, 65, -8.912936963532829
250.00000000000003, 65, -8.402245058780233
255, 65, -7.963951500854819
260, 65, -7.593275473715754
265, 65, -7.286570005645943
270, 65, -7.041012590548732
275, 65, -6.854378644701418
280, 65, -6.724864117735827
285, 65, -6.650933510627192
290.00000000000006, 65, -6.631174558387576
295, 65, -6.664142725813021
300.00000000000006, 65, -6.7481784585050795
305, 65, -6.881178621154637
310, 65, -7.0603018319668145
315, 65, -7.281587563484068
320, 65, -7.539475092670939
325, 65, -7.826228246415568
329.99999999999994, 65, -8.131317233930675
335.00000000000006, 65, -8.44089307055345
340, 65, -8.73761570179203
345, 65, -9.001226469689726
350.00000000000006, 65, -9.210274346930317
355, 65, -9.345132612607431
360, 65, -9.391788694130094
0, 70, -7.768586183066574
5, 70, -7.75101953971416
10, 70, -7.699642853306808
14.999999999999998, 70, -7.618247362862272
20, 70, -7.512605842331745
25, 70, -7.3898033265824825
29.999999999999996, 70, -7.257534684887541
35, 70, -7.123492035851054
40, 70, -6.994910865978413
45, 70, -6.878289679878056
50, 70, -6.7792608995741865
55, 70, -6.702573935884577
59.99999999999999, 70, -6.652149937891839
65, 70, -6.631174558387576
70, 70, -6.6422044570995435
75.00000000000001, 70, -6.6872719130043095
80, 70, -6.767978507792924
85, 70, -6.885573203377408
90, 70, -7.041012590548732
95, 70, -7.235002056208596
100, 70, -7.468016436415208
105, 70, -7.740297567247174
110, 70, -8.05182402003571
114.99999999999999, 70, -8.402245058780233
119.99999999999999, 70, -8.790766215223488
125.00000000000001, 70, -9.215967566857962
130, 70, -9.675527849225833
135, 70, -10.165818997189675
140, 70, -10.681330315799777
145.00000000000003, 70, -11.213888772650273
150.00000000000003, 70, -11.75168214904592
155, 70, -12.278200064905223
160, 70, -12.771425797840132
164.99999999999997, 70, -13.203938699827372
170, 70, -13.544861849344723
175.00000000000003, 70, -13.76437443261355
180, 70, -13.840300817221943
185, 70, -13.76437443261355
190, 70, -13.544861849344723
195.00000000000003, 70, -13.203938699827372
200, 70, -12.771425797840132
205, 70, -12.278200064905223
210, 70, -11.75168214904592
215, 70, -11.213888772650265
220, 70, -10.681330315799777
225, 70, -10.165818997189675
229.99999999999997, 70, -9.675527849225833
235, 70, -9.215967566857966
239.99999999999997, 70, -8.790766215223494
245.00000000000003, 70, -8.402245058780233
250.00000000000003, 70, -8.05182402003571
255, 70, -7.740297567247174
260, 70, -7.468016436415208
265, 70, -7.235002056208596
270, 70, -7.041012590548732
275, 70, -6.885573203377411
280, 70, -6.767978507792924
285, 70, -6.68727191300431
290.00000000000006, 70, -6.6422044570995435
295, 70, -6.631174558387576
300.00000000000006, 70, -6.652149937891839
305, 70, -6.702573935884577
310, 70, -6.7792608995741865
315, 70, -6.878289679878056
320, 70, -6.994910865978413
325, 70, -7.123492035851054
329.99999999999994, 70, -7.257534684887541
335.00000000000006, 70, -7.3898033265824825
340, 70, -7.512605842331745
345, 70, -7.618247362862272
350.00000000000006, 70, -7.699642853306808
355, 70, -7.75101953971416
360, 70, -7.768586183066574
0, 75.00000000000001, -6.974739072233438
5, 75.00000000000001, -6.968635625637067
10, 75.00000000000001, -6.950753456713519
14.999999999999998, 75.00000000000001, -6.922342887312851
20, 75.00000000000001, -6.885379323493516
25, 75.00000000000001, -6.842418340785529
29.999999999999996, 75.00000000000001, -6.796423597715721
35, 75.00000000000001, -6.750589094664519
40, 75.00000000000001, -6.708173977055202
45, 75.00000000000001, -6.672362284365119
50, 75.00000000000001, -6.646153662533873
55, 75.00000000000001, -6.632285543558034
59.99999999999999, 75.00000000000001, -6.633183400238508
65, 75.00000000000001, -6.650933510627192
70, 75.00000000000001, -6.6872719130043095
75.00000000000001, 75.00000000000001, -6.743583437279344
80, 75.00000000000001, -6.820905419312794
85, 75.00000000000001, -6.919931602287846
90, 75.00000000000001, -7.041012590548732
95, 75.00000000000001, -7.1841499432604286
100, 75.00000000000001, -7.348981560279935
105, 75.00000000000001, -7.534756468466356
110, 75.00000000000001, -7.740297567247174
114.99999999999999, 75.00000000000001, -7.963951500854822
119.99999999999999, 75.00000000000001, -8.203525825496934
125.00000000000001, 75.00000000000001, -8.456215349277237
130, 75.00000000000001, -8.718522331237228
135, 75.00000000000001, -8.986179534121861
140, 75.00000000000001, -9.254091170022273
145.00000000000003, 75.00000000000001, -9.516314280932463
150.00000000000003, 75.00000000000001, -9.766110714453891
155, 75.00000000000001, -9.996104566560666
160, 75.00000000000001, -10.198576859145723
164.99999999999997, 75.00000000000001, -10.36591256641376
170, 75.00000000000001, -10.491181531429486
175.00000000000003, 75.00000000000001, -10.568788244279245
180, 75.00000000000001, -10.59508068927758
185, 75.00000000000001, -10.568788244279245
190, 75.00000000000001, -10.491181531429486
195.00000000000003, 75.00000000000001, -10.36591256641376
200, 75.00000000000001, -10.198576859145723
205, 75.00000000000001, -9.996104566560666
210, 75.00000000000001, -9.766110714453891
215, 75.00000000000001, -9.516314280932455
220, 75.00000000000001, -9.254091170022273
225, 75.00000000000001, -8.986179534121861
229.99999999999997, 75.00000000000001, -8.718522331237228
235, 75.00000000000001, -8.456215349277237
239.99999999999997, 75.00000000000001, -8.203525825496937
245.00000000000003, 75.00000000000001, -7.963951500854819
250.00000000000003, 75.00000000000001, -7.740297567247174
255, 75.00000000000001, -7.534756468466356
260, 75.00000000000001, -7.348981560279935
265, 75.00000000000001, -7.1841499432604286
270, 75.00000000000001, -7.041012590548732
275, 75.00000000000001, -6.919931602287846
280, 75.00000000000001, -6.820905419312795
285, 75.00000000000001, -6.743583437279344
290.00000000000006, 75.00000000000001, -6.6872719130043095
295, 75.00000000000001, -6.650933510627192
300.00000000000006, 75.00000000000001, -6.633183400238508
305, 75.00000000000001, -6.632285543558034
310, 75.00000000000001, -6.646153662533873
315, 75.00000000000001, -6.672362284365119
320, 75.00000000000001, -6.708173977055202
325, 75.00000000000001, -6.750589094664519
329.99999999999994, 75.00000000000001, -6.796423597715721
335.00000000000006, 75.00000000000001, -6.842418340785529
340, 75.00000000000001, -6.885379323493516
345, 75.00000000000001, -6.922342887312851
350.00000000000006, 75.00000000000001, -6.950753456713519
355, 75.00000000000001, -6.968635625637067
360, 75.00000000000001, -6.974739072233438
0, 80, -6.656005507654098
5, 80, -6.655009022244423
10, 80, -6.652149937891839
14.999999999999998, 80, -6.647812506243822
20, 80, -6.642614889861767
25, 80, -6.637377856788137
29.999999999999996, 80, -6.6330847734026435
35, 80, -6.63083600539513
40, 80, -6.631800891657869
45, 80, -6.637170142266494
50, 80, -6.6481109363257005
55, 80, -6.665726287662293
59.99999999999999, 80, -6.691019527618689
65, 80, -6.724864117735827
70, 80, -6.767978507792924
75.00000000000001, 80, -6.820905419312794
80, 80, -6.883994758511401
85, 80, -6.957389328038936
90, 80, -7.041012590548732
95, 80, -7.134557917408398
100, 80, -7.237479016187871
105, 80, -7.348981560279935
110, 80, -7.468016436415208
114.99999999999999, 80, -7.593275473715754
119.99999999999999, 80, -7.723191006876658
125.00000000000001, 80, -7.855941125775364
130, 80, -7.989462918398916
135, 80, -8.121476333539864
140, 80, -8.249521347411445
145.00000000000003, 80, -8.371010759434728
150.00000000000003, 80, -8.483300012428977
155, 80, -8.583773828622526
160, 80, -8.669947195384973
164.99999999999997, 80, -8.739575537131092
170, 80, -8.790766215223494
175.00000000000003, 80, -8.822081435272704
180, 80, -8.832621882204135
185, 80, -8.822081435272704
190, 80, -8.790766215223494
195.00000000000003, 80, -8.739575537131092
200, 80, -8.669947195384978
205, 80, -8.583773828622526
210, 80, -8.483300012428977
215, 80, -8.371010759434728
220, 80, -8.249521347411449
225, 80, -8.121476333539864
229.99999999999997, 80, -7.989462918398916
235, 80, -7.855941125775364
239.99999999999997, 80, -7.723191006876658
245.00000000000003, 80, -7.593275473715754
250.00000000000003, 80, -7.468016436415208
255, 80, -7.348981560279935
260, 80, -7.237479016187871
265, 80, -7.134557917408398
270, 80, -7.041012590548732
275, 80, -6.957389328038936
280, 80, -6.883994758511401
285, 80, -6.820905419312795
290.00000000000006, 80, -6.767978507792924
295, 80, -6.724864117735827
300.00000000000006, 80, -6.691019527618689
305, 80, -6.665726287662293
310, 80, -6.6481109363257005
315, 80, -6.637170142266494
320, 80, -6.631800891657869
325, 80, -6.63083600539513
329.99999999999994, 80, -6.6330847734026435
335.00000000000006, 80, -6.637377856788137
340, 80, -6.642614889861767
345, 80, -6.647812506243822
350.00000000000006, 80, -6.652149937891839
355, 80, -6.655009022244423
360, 80, -6.656005507654098
0, 85, -6.690277899802652
5, 85, -6.69101952761869
10, 85, -6.693265779043985
14.999999999999998, 85, -6.6970797341414725
20, 85, -6.702563160202905
25, 85, -6.709851622425001
29.999999999999996, 85, -6.719107945728757
35, 85, -6.730514306165515
40, 85, -6.744263273399765
45, 85, -6.760548147834385
50, 85, -6.779552938154779
55, 85, -6.801442310430858
59.99999999999999, 85, -6.82635181275919
65, 85, -6.854378644701418
70, 85, -6.885573203377408
75.00000000000001, 85, -6.919931602287846
80, 85, -6.957389328038936
85, 85, -6.997816176133988
90, 85, -7.041012590548732
